Host,Species,Assembly,SRA_Accession,Submitters,Release_Date,Isolate,Genus,Family,Molecule_type,Sequence_Type,Genotype,Segment,Publications,Geo_Location,Country,USA,Isolation_Source,Collection_Date,BioSample,GenBank_Title,Species_superkingdom,Species_family,Species_genus,Species_species,Species_no rank,Species_clade,Species_kingdom,Species_phylum,Species_class,Species_order,Species_subfamily,Host_no rank,Host_superkingdom,Host_kingdom,Host_phylum,Host_subphylum,Host_clade,Host_class,Host_order,Host_family,Host_subfamily,Host_tribe,Host_subtribe,Host_genus,Host_species,Host_subgenus,Host_section,Host_varietas,Host_superclass,Host_superorder,Host_suborder,Host_infraorder,Host_parvorder,Host_superfamily,Host_infraclass,Host_subclass,Host_subspecies,Host_strain,Host_cohort,Host_species group,Host_serogroup,Host_subsection,Host_subkingdom,Host_forma,Host_subcohort
Solanum lycopersicum,Tobacco leaf curl Thailand virus,GCF_000871705.1,NA,"Knierim,D., Maiss,E.",2015-02-13T08:35:55Z,NA,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Thailand,Thailand,NA,NA,NA,NA,ViralProj19799,Viruses,Geminiviridae,Begomovirus,Tobacco leaf curl Thailand virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Malaysia betasatellite,GCF_002830325.1,NA,"Mahmoudieh,M.K., Mohamad Roff,M.N., Harikrishna,J.A., Othman,R.Y.",2018-08-26T15:32:21Z,Malaysia,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,Malaysia,Malaysia,NA,NA,2013,NA,ASM283032v1,Viruses,Tolecusatellitidae,Betasatellite,Tomato leaf curl Malaysia betasatellite,,,Viruses,,,,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Karnataka virus 2,GCF_004787115.1,NA,"Swarnalatha,S., Venkataravanappa,V., Jalali,S., Krishnareddy,M.",2021-06-01T15:53:05Z,TC289,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"India: Sonipet, Hariyana",India,NA,plant leaf,2010-12-02,NA,ASM478711v1,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Karnataka virus 2,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Namakely virus,GCF_002987045.1,NA,"Lefeuvre,P., Martin,D.P., Hoareau,M., Naze,F., Becker,N., Delatte,H., Reynaud,B., Lett,J.M.",2018-08-26T16:16:37Z,Madagascar:Namakely:2001,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"Madagascar:Antsiranana, Namakely",Madagascar,NA,NA,NA,NA,ASM298704v1,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Namakely virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Sulawesi virus,GCF_000886855.1,NA,"Tsai,W.S., Shih,S.L., Green,S.K., Lee,L.M., Luther,G.C., Ratulangi,M., Sembel,D.T., Jan,F.-J.",2015-02-22T18:09:11Z,FI08No1-1,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"Indonesia:Tompaso, North Sulawesi",Indonesia,NA,NA,2006-05,NA,ViralProj41173,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Sulawesi virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf distortion virus,GCF_002824485.1,NA,"Castillo-Urquiza,G.P., Beserra,J.E. Jr., Bruckner,F.P., Lima,A.T., Varsani,A., Alfenas-Zerbini,P., Murilo Zerbini,F., Beserra,J.E.A. Jr., Lima,A.T.M., Zerbini,P.A., Zerbini,F.M.",2018-08-25T01:06:16Z,BR:Pda4:05,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Brazil,Brazil,NA,NA,2005-05,NA,ASM282448v1,Viruses,Geminiviridae,Begomovirus,Tomato leaf distortion virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Kerala virus,GCF_000881415.1,NA,"Mukhopadhyay,S., Pandey,P., Nazeem,P.A., Mukherjee,S.K.",2015-02-22T18:03:10Z,ToLCV-K3,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,India,India,NA,NA,NA,NA,ViralProj30935,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Kerala virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato golden vein virus,GCF_002867655.1,NA,"Albuquerque,L.C., Varsani,A., Fernandes,F.R., Pinheiro,B., Martin,D.P., de Tarso Oliveira Ferreira,P., Lemos,T.O., Inoue-Nagata,A.K., Martins,D.P., Ferreira,P.T.O.",2018-08-26T15:47:15Z,DF[BR:Ita1220:03],Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Brazil: Goias,Brazil,NA,NA,2003,NA,ASM286765v1,Viruses,Geminiviridae,Begomovirus,Tomato golden vein virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato vein clearing leaf deformation virus,GCF_018585205.1,NA,"Vaghi Medina,C.G., Bornancini,V.A., Lopez Lambertini,P.M.",2021-06-01T16:43:20Z,AR:Cordoba:Monte Cristo:Tom51:05,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Argentina,Argentina,NA,NA,2005-04-11,NA,ASM1858520v1,Viruses,Geminiviridae,Begomovirus,Tomato vein clearing leaf deformation virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato twisted leaf virus,GCF_013088455.1,NA,"Romay,G., Geraud-Pouey,F., Chirinos,D.T., Mahillon,M., Gillis,A., Mahillon,J., Bragard,C.",2021-06-01T16:37:06Z,Be6.6H,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Venezuela,Venezuela,NA,NA,2005-07-22,NA,ASM1308845v1,Viruses,Geminiviridae,Begomovirus,Tomato twisted leaf virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Hajipur betasatellite,GCF_000899255.1,NA,"Kumar,J., Gunapati,S., Singh,S.P., Kumar,A., Lalit,A., Sharma,N.C., Puranik,R., Tuli,R.",2015-02-22T18:26:09Z,NA,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,India,India,NA,NA,2010-08,NA,ViralProj175587,Viruses,Tolecusatellitidae,Betasatellite,Tomato leaf curl Hajipur betasatellite,,,Viruses,,,,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato yellow leaf curl Vietnam virus,GCF_000873945.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:39:02Z,NA,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,NA,NA,NA,ViralProj19785,Viruses,Geminiviridae,Begomovirus,Tomato yellow leaf curl Vietnam virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato interveinal chlorosis virus,GCF_002823985.1,NA,"Albuquerque,L.C., Varsani,A., Fernandes,F.R., Pinheiro,B., Martin,D.P., de Tarso Oliveira Ferreira,P., Lemos,T.O., Inoue-Nagata,A.K., Martins,D.P., Ferreira,P.T.O.",2018-08-25T01:06:00Z,PE[BR:Mdc2681:04],Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Brazil: Pernambuco,Brazil,NA,NA,2004,NA,ASM282398v1,Viruses,Geminiviridae,Begomovirus,Tomato interveinal chlorosis virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Cebu virus,GCF_000875005.1,NA,"Tsai,W.S., Shih,S.L., Venkatesan,S.G., Aquino,M.U., Green,S.K., Kenyon,L., Jan,F.J., Aquino,M., Huang,Y.C., Jan,F.-J.",2015-02-13T08:39:54Z,P134,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Philippines: Cebu,Philippines,NA,NA,NA,NA,ViralProj28987,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Cebu virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Mayotte virus,GCF_000859125.1,NA,"Delatte,H., Martin,D.P., Naze,F., Goldbach,R., Reynaud,B., Peterschmitt,M., Lett,J.M.",2015-02-13T08:19:50Z,Kahani,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Mayotte:Kahani,Mayotte,NA,NA,NA,NA,ViralProj15212,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Mayotte virus,unclassified Begomovirus,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Togo betasatellite-[Togo:2006],GCF_000889475.1,NA,"Kon,T., Gilbertson,R.L.",2015-02-22T18:12:32Z,NA,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Togo,Togo,NA,NA,2006,NA,ViralProj60629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Laguna betasatellite,GCF_002830305.1,NA,"Matsuda,N., Sharma,P., Bajet,N.B., Ikegami,M.",2018-08-26T15:32:17Z,Laguna1,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Philippines: Laguna,Philippines,NA,NA,NA,NA,ASM283030v1,Viruses,Tolecusatellitidae,Betasatellite,Tomato leaf curl Laguna betasatellite,,,Viruses,,,,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Arusha virus,GCF_000868885.1,NA,"Shih,S.L., Tsai,W.S., Green,S.K., Lee,L.M.",2015-02-13T08:30:28Z,AFTT23,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Tanzania:Kilimanjaro,Tanzania,NA,NA,NA,NA,ViralProj18861,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Arusha virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Mahe virus,GCF_013088145.1,NA,NA,2021-06-01T16:33:29Z,Seychelles-Pralin-SC8-1b-2017,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Seychelles,Seychelles,NA,NA,2017-07-26,NA,ASM1308814v1,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Mahe virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Moheli virus,GCF_002987035.1,NA,"Lefeuvre,P., Martin,D.P., Hoareau,M., Naze,F., Becker,N., Delatte,H., Reynaud,B., Lett,J.M.",2018-08-26T16:16:20Z,NA,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"Comoros:Moheli, Fomboni",Comoros,NA,NA,NA,NA,ASM298703v1,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Moheli virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Tomato leaf curl Joydebpur virus,GCF_000864425.1,NA,"Maruthi,M.N., Rekha,A.R., Alam,S.N., Kader,K.A., Cork,A., Colvin,J.",2015-02-13T08:24:59Z,NA,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"Bangladesh:Gazipur, Joydebpur",Bangladesh,NA,NA,NA,NA,ViralProj16324,Viruses,Geminiviridae,Begomovirus,Tomato leaf curl Joydebpur virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Sida yellow vein China alphasatellite,GCF_000914395.1,NA,"Shahid,M.S., Ikegami,M., Waheed,A., Briddon,R.W., Natsuaki,K.T., Shahid,S.M.",2015-02-22T18:50:12Z,NA,NA,Alphasatellitidae,ssDNA,RefSeq,NA,NA,1,Japan,Japan,NA,plant leaf,2011-07-17,NA,ViralProj238950,Viruses,Alphasatellitidae,,Sida yellow vein China alphasatellite,unclassified Begomovirus-associated alphasatellites,,Viruses,,,,Geminialphasatellitinae,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum lycopersicum,Eupatorium yellow vein virus,GCF_002822365.1,NA,"Onuki,M., Ueda,S., Hanada,K.",2019-06-28T14:32:33Z,NA,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Japan: Kagawa,Japan,NA,NA,1997,NA,ASM282236v1,Viruses,Geminiviridae,Begomovirus,Eupatorium yellow vein virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum lycopersicum,Solanum subgen. Lycopersicon,,,,,,,,,,,,,,,,,,,
Solanum nigrum,Tomato pseudo-curly top virus,GCF_000848785.1,NA,"Briddon,R.W., Bedford,I.D., Tsai,J.H., Markham,P.G.",2015-02-12T16:41:49Z,NA,Topocuvirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,NA,NA,NA,NA,NA,NA,ViralProj14582,Viruses,Geminiviridae,Topocuvirus,Tomato pseudo-curly top virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum nigrum,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum,Tomato yellow vein streak virus,GCF_000874525.1,NA,"Albuquerque,L.C., Martin,D.P., Avila,A.C., Inoue-Nagata,A.K., Ribeiro,S.G., Daniels,J., Fernandes-Carrijo,F.R.",2015-02-13T08:39:29Z,Ba-3,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Brazil,Brazil,NA,NA,1983,NA,ViralMultiSegProj30171,Viruses,Geminiviridae,Begomovirus,Tomato yellow vein streak virus,,Monodnaviria,Viruses,Cressdnaviricota,Repensiviricetes,Geplafuvirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum tuberosum,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum,Chilli leaf curl Multan alphasatellite,GCF_000885195.1,NA,"Mubin,M., Briddon,R.W., Mansoor,S., Mubeen,M.",2015-02-22T18:06:30Z,NA,NA,Alphasatellitidae,ssDNA,RefSeq,NA,NA,1,Pakistan:Punjab,Pakistan,NA,plant leaf,NA,NA,ViralProj39933,Viruses,Alphasatellitidae,,Chilli leaf curl Multan alphasatellite,unclassified Begomovirus-associated alphasatellites,,Viruses,,,,Geminialphasatellitinae,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum tuberosum,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum,Potato apical leaf curl disease-associated satellite DNA beta,GCF_000868685.1,NA,"Sumiya,K.V., Malathi,V.G.",2015-02-13T08:30:09Z,Meerut,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India,India,NA,NA,2005,NA,ViralProj18323,Viruses,Tolecusatellitidae,Betasatellite,Potato apical leaf curl disease-associated satellite DNA beta,unclassified Betasatellite,,Viruses,,,,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Solanales,Solanaceae,Solanoideae,Solaneae,,Solanum,Solanum tuberosum,,,,,,,,,,,,,,,,,,,,
Solenopsis invicta,Hymenopteran scindoambidensovirus 1,GCF_000912895.1,NA,"Valles,S.M., Shoemaker,D., Wurm,Y., Strong,C.A., Varone,L., Becnel,J.J., Shirk,P.D., Shoemaker,D.D.",2015-02-22T18:49:08Z,SiDNV-Arg,Scindoambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Argentina,Argentina,NA,NA,2008,NA,ViralProj226730,Viruses,Parvoviridae,Scindoambidensovirus,Hymenopteran scindoambidensovirus 1,,Monodnaviria,Viruses,Cossaviricota,Quintoviricetes,Piccovirales,Densovirinae,cellular organisms,Eukaryota,Eukaryota,Arthropoda,Hexapoda,Opisthokonta,Insecta,Hymenoptera,Formicoidea,Myrmicinae,Solenopsidini,,Solenopsis,Solenopsis invicta,,,,,,Apocrita,Aculeata,,Formicoidea,Neoptera,Pterygota,,,Endopterygota,,,,,,
Solenopsis invicta,Fire ant associated circular virus 1,GCF_003846985.1,NA,"Rosario,K., Mettel,K.A., Benner,B.E., Johnson,R., Scott,C., Yusseff-Vanegas,S.Z., Baker,C.C., Cassill,D.L., Storer,C., Varsani,A., Breitbart,M.",2019-02-12T13:13:33Z,FL_I0178_C2,NA,Cruciviridae,ssDNA,RefSeq,NA,NA,1,"USA: St. Petersburg, FL",USA,FL,NA,2013-03,NA,ASM384698v1,Viruses,Cruciviridae,,Fire ant associated circular virus 1,unclassified viruses,Crucivirus,Viruses,,,,,cellular organisms,Eukaryota,Eukaryota,Arthropoda,Hexapoda,Opisthokonta,Insecta,Hymenoptera,Formicoidea,Myrmicinae,Solenopsidini,,Solenopsis,Solenopsis invicta,,,,,,Apocrita,Aculeata,,Formicoidea,Neoptera,Pterygota,,,Endopterygota,,,,,,
Sonchus arvensis,Tomato yellow leaf curl Yunnan alphasatellite,GCF_003029525.1,NA,"Zhao,L.L., Zhong,J., Zhang,X.Y., Li,T.T., Ding,M.",2018-08-24T23:24:43Z,YN4368-69,Colecusatellite,Alphasatellitidae,ssDNA,RefSeq,NA,NA,NA,China: Yunnan,China,NA,NA,2014-10-16,NA,ASM302952v1,Viruses,Alphasatellitidae,Colecusatellite,Tomato yellow leaf curl Yunnan alphasatellite,,,Viruses,,,,Geminialphasatellitinae,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Asterales,Asteraceae,Cichorioideae,Cichorieae,Hyoseridinae,Sonchus,Sonchus arvensis,,,,,,,,,,,,,,,,,,,,
Sophora alopecuroides,Sophora alopecuroides yellow stunt alphasatellite 1a,GCF_003029465.1,NA,"Heydarnejad,J., Kamali,M., Massumi,H., Kvarnheden,A., Male,M.F., Kraberger,S., Stainton,D., Martin,D.P., Varsani,A.",2018-08-26T16:25:23Z,Ta1,NA,Alphasatellitidae,ssDNA,RefSeq,NA,NA,1,"Iran: Kerman province, Kerman",Iran,NA,NA,2014-05-15,NA,ASM302946v1,Viruses,Alphasatellitidae,,Sophora alopecuroides yellow stunt alphasatellite 1a,unclassified Nanoalphasatellitinae,,Viruses,,,,Nanoalphasatellitinae,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Fabales,Fabaceae,Papilionoideae,Sophoreae,,Sophora,Sophora alopecuroides,,,,,,,,,,,,,,,,,,,,
Sophora alopecuroides,Sophora yellow stunt virus,GCF_018591435.1,NA,"Heydarnejad,J., Hassanvand,V., Sadeghi-Majd,J., Bagheri,S., Kamali,M., Pouramini,N., Koohshahi,A., Massumi,H., Varsani,A.",2021-06-01T16:48:54Z,IR:Har:H13:Soph:17,Nanovirus,Nanoviridae,ssDNA(+),RefSeq,NA,NA,NA,"Iran: Kermanshah, Harsin",Iran,NA,plant leaf,2017,NA,ASM1859143v1,Viruses,Nanoviridae,Nanovirus,Sophora yellow stunt virus,,Monodnaviria,Viruses,Cressdnaviricota,Arfiviricetes,Mulpavirales,,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Fabales,Fabaceae,Papilionoideae,Sophoreae,,Sophora,Sophora alopecuroides,,,,,,,,,,,,,,,,,,,,
Sophora alopecuroides,Sophora alopecuroides yellow stunt alphasatellite 7a,GCF_003029475.1,NA,"Heydarnejad,J., Kamali,M., Massumi,H., Kvarnheden,A., Male,M.F., Kraberger,S., Stainton,D., Martin,D.P., Varsani,A.",2018-08-26T16:25:32Z,Ta1,NA,Alphasatellitidae,ssDNA,RefSeq,NA,NA,1,"Iran: Kerman province, Kerman",Iran,NA,NA,2014-05-15,NA,ASM302947v1,Viruses,Alphasatellitidae,,Sophora alopecuroides yellow stunt alphasatellite 7a,unclassified Nanoalphasatellitinae,,Viruses,,,,Nanoalphasatellitinae,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Fabales,Fabaceae,Papilionoideae,Sophoreae,,Sophora,Sophora alopecuroides,,,,,,,,,,,,,,,,,,,,
Sophora alopecuroides,Sophora yellow stunt alphasatellite 4,GCF_003029505.1,NA,"Heydarnejad,J., Kamali,M., Massumi,H., Kvarnheden,A., Male,M.F., Kraberger,S., Stainton,D., Martin,D.P., Varsani,A.",2018-08-26T16:25:49Z,Ta1,Clostunsatellite,Alphasatellitidae,ssDNA,RefSeq,NA,NA,1,"Iran: Kerman province, Kerman",Iran,NA,NA,2014-05-15,NA,ASM302950v1,Viruses,Alphasatellitidae,Clostunsatellite,Sophora yellow stunt alphasatellite 4,,,Viruses,,,,Nanoalphasatellitinae,cellular organisms,Eukaryota,Eukaryota,Streptophyta,Streptophytina,Embryophyta,Magnoliopsida,Fabales,Fabaceae,Papilionoideae,Sophoreae,,Sophora,Sophora alopecuroides,,,,,,,,,,,,,,,,,,,,
